,0
24043,1
24044,1
24045,1
24046,1
24047,1
24048,0
24049,1
24050,1
24051,1
24052,1
24053,0
24054,0
24055,1
24056,1
24057,0
24058,0
24059,1
24060,1
24061,1
24062,1
24063,1
24064,1
24065,1
24066,1
24067,0
24068,1
24069,1
24070,0
24071,0
24072,0
24073,1
24074,1
24075,0
24076,0
24077,1
24078,1
24079,1
24080,1
24081,1
24082,1
24083,0
24084,1
24085,0
24086,0
24087,1
24088,1
24089,0
24090,1
24091,0
24092,1
24093,1
24094,0
24095,0
24096,0
24097,0
24098,1
24099,0
24100,0
24101,0
24102,0
24103,0
24104,0
24105,0
24106,0
24107,1
24108,1
24109,1
24110,1
24111,1
24112,0
24113,1
24114,1
24115,0
24116,0
24117,0
24118,1
24119,1
24120,0
24121,0
24122,1
24123,0
24124,0
24125,1
24126,0
24127,0
24128,1
24129,1
24130,1
24131,1
24132,1
24133,0
24134,0
24135,1
24136,1
24137,1
24138,1
24139,1
24140,1
24141,1
24142,1
24143,1
24144,0
24145,0
24146,1
24147,0
24148,1
24149,0
24150,1
24151,0
24152,0
24153,1
24154,1
24155,1
24156,1
24157,1
24158,0
24159,0
24160,0
24161,1
24162,1
24163,1
24164,0
24165,1
24166,1
24167,1
24168,0
24169,0
24170,1
24171,1
24172,0
24173,1
24174,1
24175,1
24176,0
24177,1
24178,0
24179,1
24180,1
24181,1
24182,0
24183,1
24184,0
24185,1
24186,1
24187,1
24188,0
24189,0
24190,1
24191,1
24192,0
24193,1
24194,1
24195,1
24196,0
24197,0
24198,1
24199,1
24200,0
24201,0
24202,0
24203,0
24204,1
24205,1
24206,1
24207,0
24208,1
24209,1
24210,0
24211,0
24212,0
24213,1
24214,0
24215,1
24216,0
24217,1
24218,0
24219,1
24220,0
24221,1
24222,0
24223,1
24224,1
24225,1
24226,1
24227,0
24228,1
24229,1
24230,1
24231,1
24232,1
24233,1
24234,1
24235,1
24236,0
24237,1
24238,0
24239,0
24240,0
24241,0
24242,1
24243,0
24244,1
24245,1
24246,1
24247,1
24248,0
24249,1
24250,0
24251,1
24252,0
24253,1
24254,1
24255,0
24256,1
24257,1
24258,0
24259,1
24260,0
24261,1
24262,0
24263,0
24264,1
24265,1
24266,1
24267,1
24268,0
24269,0
24270,1
24271,1
24272,0
24273,1
24274,0
24275,1
24276,0
24277,1
24278,1
24279,1
24280,0
24281,1
24282,1
24283,1
24284,1
24285,0
24286,1
24287,0
24288,0
24289,1
24290,1
24291,0
24292,0
24293,0
24294,1
24295,0
24296,1
24297,0
24298,0
24299,0
24300,1
24301,1
24302,0
24303,1
24304,1
24305,1
24306,0
24307,1
24308,1
24309,1
24310,1
24311,1
24312,0
24313,1
24314,0
24315,0
24316,0
24317,1
24318,1
24319,0
24320,0
24321,0
24322,1
24323,1
24324,1
24325,1
24326,1
24327,1
24328,1
24329,1
24330,0
24331,0
24332,0
24333,0
24334,1
24335,1
24336,0
24337,0
24338,0
24339,1
24340,0
24341,0
24342,0
24343,0
24344,0
24345,1
24346,0
24347,0
24348,1
24349,0
24350,1
24351,0
24352,1
24353,1
24354,0
24355,1
24356,0
24357,0
24358,1
24359,1
24360,0
24361,1
24362,0
24363,1
24364,1
24365,1
24366,1
24367,0
24368,0
24369,0
24370,1
24371,1
24372,0
24373,1
24374,1
24375,1
24376,0
24377,1
24378,1
24379,0
24380,0
24381,0
24382,1
24383,0
24384,0
24385,1
24386,1
24387,0
24388,1
24389,0
24390,1
24391,0
24392,1
24393,1
24394,1
24395,1
24396,1
24397,1
24398,1
24399,1
24400,1
24401,0
24402,0
24403,1
24404,1
24405,0
24406,1
24407,1
24408,1
24409,1
24410,0
24411,0
24412,0
24413,0
24414,1
24415,0
24416,0
24417,1
24418,0
24419,1
24420,1
24421,0
24422,1
24423,1
24424,0
24425,0
24426,1
24427,1
24428,1
24429,0
24430,1
24431,0
24432,1
24433,1
24434,0
24435,1
24436,0
24437,0
24438,1
24439,0
24440,1
24441,1
24442,1
24443,0
24444,1
24445,1
24446,1
24447,1
24448,0
24449,1
24450,0
24451,0
24452,1
24453,0
24454,1
24455,0
24456,1
24457,0
24458,1
24459,1
24460,1
24461,1
24462,0
24463,0
24464,1
24465,1
24466,1
24467,1
24468,0
24469,1
24470,1
24471,0
24472,1
24473,1
24474,0
24475,0
24476,1
24477,1
24478,1
24479,0
24480,1
24481,1
24482,1
24483,1
24484,0
24485,1
24486,1
24487,0
24488,1
24489,1
24490,1
24491,0
24492,1
24493,0
24494,0
24495,1
24496,0
24497,1
24498,0
24499,1
24500,0
24501,0
24502,0
24503,0
24504,1
24505,1
24506,1
24507,1
24508,0
24509,1
24510,0
24511,0
24512,1
24513,1
24514,0
24515,1
24516,0
24517,0
24518,1
24519,1
24520,1
24521,1
24522,1
24523,1
24524,1
24525,0
24526,0
24527,1
24528,0
24529,1
24530,0
24531,0
24532,1
24533,0
24534,0
24535,0
24536,0
24537,1
24538,1
24539,0
24540,1
24541,1
24542,0
24543,1
24544,1
24545,1
24546,1
24547,1
24548,0
24549,1
24550,1
24551,0
24552,1
24553,1
24554,1
24555,1
24556,1
24557,1
24558,0
24559,0
24560,0
24561,1
24562,1
24563,1
24564,0
24565,1
24566,1
24567,1
24568,1
24569,1
24570,0
24571,1
24572,0
24573,1
24574,0
24575,1
24576,1
24577,0
24578,1
24579,0
24580,0
24581,1
24582,0
24583,0
24584,1
24585,1
24586,0
24587,1
24588,0
24589,0
24590,0
24591,1
24592,0
24593,1
24594,1
24595,0
24596,1
24597,0
24598,1
24599,0
24600,1
24601,1
24602,0
24603,1
24604,0
24605,1
24606,0
24607,1
24608,0
24609,1
24610,0
24611,0
24612,1
24613,0
24614,1
24615,0
24616,1
24617,1
24618,0
24619,1
24620,0
24621,1
24622,1
24623,0
24624,1
24625,1
24626,1
24627,0
24628,0
24629,1
24630,1
24631,1
24632,1
24633,1
24634,1
24635,0
24636,0
24637,0
24638,0
24639,0
24640,1
24641,1
24642,0
24643,0
24644,1
24645,1
24646,1
24647,1
24648,1
24649,1
24650,1
24651,1
24652,1
24653,1
24654,0
24655,1
24656,0
24657,0
24658,0
24659,1
24660,0
24661,0
24662,0
24663,0
24664,1
24665,1
24666,0
24667,0
24668,0
24669,1
24670,0
24671,0
24672,0
24673,1
24674,0
24675,1
24676,1
24677,0
24678,1
24679,0
24680,1
24681,1
24682,0
24683,0
24684,0
24685,0
24686,1
24687,0
24688,0
24689,1
24690,1
24691,0
24692,0
24693,1
24694,1
24695,0
24696,1
24697,0
24698,1
24699,0
24700,1
24701,0
24702,0
24703,0
24704,0
24705,1
24706,1
24707,1
24708,1
24709,0
24710,1
24711,1
24712,0
24713,1
24714,0
24715,1
24716,0
24717,1
24718,1
24719,0
24720,1
24721,0
24722,0
24723,0
24724,0
24725,1
24726,1
24727,1
24728,1
24729,1
24730,0
24731,1
24732,0
24733,1
24734,1
24735,1
24736,1
24737,0
24738,1
24739,1
24740,1
24741,1
24742,0
24743,0
24744,1
24745,1
24746,1
24747,1
24748,0
24749,1
24750,0
24751,0
24752,1
24753,0
24754,1
24755,0
24756,1
24757,0
24758,1
24759,0
24760,1
24761,1
24762,1
24763,0
24764,0
24765,1
24766,0
24767,1
24768,1
24769,0
24770,1
24771,1
24772,1
24773,0
24774,1
24775,0
24776,1
24777,1
24778,0
24779,1
24780,1
24781,0
24782,0
24783,1
24784,1
24785,0
24786,0
24787,0
24788,0
24789,0
24790,1
24791,1
24792,0
24793,0
24794,1
24795,1
24796,1
24797,1
24798,1
24799,0
24800,0
24801,0
24802,1
24803,1
24804,1
24805,0
24806,1
24807,0
24808,1
24809,1
24810,0
24811,0
24812,0
24813,1
24814,0
24815,1
24816,1
24817,1
24818,1
24819,1
24820,0
24821,0
24822,0
24823,0
24824,1
24825,1
24826,1
24827,0
24828,1
24829,1
24830,0
24831,0
24832,1
24833,0
24834,1
24835,0
24836,0
24837,1
24838,0
24839,1
24840,1
24841,1
24842,1
24843,0
24844,1
24845,1
24846,1
24847,0
24848,1
24849,1
24850,1
24851,0
24852,0
24853,0
24854,1
24855,1
24856,0
24857,0
24858,1
24859,0
24860,1
24861,1
24862,1
24863,0
24864,1
24865,0
24866,0
24867,0
24868,1
24869,0
24870,1
24871,1
24872,0
24873,0
24874,0
24875,1
24876,0
24877,0
24878,0
24879,1
24880,1
24881,1
24882,0
24883,1
24884,0
24885,1
24886,0
24887,1
24888,1
24889,0
24890,0
24891,1
24892,0
24893,1
24894,1
24895,0
24896,0
24897,1
24898,1
24899,0
24900,1
24901,0
24902,1
24903,1
24904,0
24905,1
24906,1
24907,0
24908,1
24909,0
24910,0
24911,0
24912,1
24913,0
24914,1
24915,1
24916,0
24917,0
24918,0
24919,1
24920,0
24921,1
24922,0
24923,0
24924,1
24925,1
24926,1
24927,1
24928,1
24929,0
24930,0
24931,1
24932,0
24933,1
24934,0
24935,1
24936,1
24937,1
24938,0
24939,1
24940,0
24941,1
24942,1
24943,1
24944,1
24945,1
24946,1
24947,1
24948,0
24949,1
24950,0
24951,1
24952,1
24953,1
24954,0
24955,0
24956,0
24957,0
24958,1
24959,1
24960,1
24961,0
24962,0
24963,0
24964,0
24965,1
24966,1
24967,0
24968,0
24969,0
24970,1
24971,0
24972,1
24973,1
24974,0
24975,0
24976,1
24977,1
24978,1
24979,1
24980,1
24981,0
24982,1
24983,0
24984,1
24985,1
24986,0
24987,0
24988,1
24989,1
24990,0
24991,1
24992,1
24993,1
24994,0
24995,1
24996,1
24997,0
24998,1
24999,0
25000,1
25001,1
25002,1
25003,0
25004,0
25005,0
25006,1
25007,1
25008,1
25009,0
25010,0
25011,1
25012,1
25013,0
25014,1
25015,1
25016,1
25017,0
25018,1
25019,0
25020,1
25021,1
25022,1
25023,0
25024,0
25025,0
25026,1
25027,1
25028,1
25029,1
25030,1
25031,1
25032,1
25033,1
25034,1
25035,1
25036,0
25037,0
25038,1
25039,1
25040,0
25041,1
25042,1
25043,0
25044,0
25045,0
25046,1
25047,0
25048,0
25049,1
25050,1
25051,1
25052,1
25053,0
25054,0
25055,0
25056,0
25057,1
25058,1
25059,0
25060,1
25061,1
25062,0
25063,0
25064,0
25065,1
25066,0
25067,1
25068,0
25069,1
25070,0
25071,1
25072,1
25073,1
25074,1
25075,1
25076,0
25077,1
25078,1
25079,1
25080,1
25081,1
25082,0
25083,1
25084,1
25085,1
25086,0
25087,1
25088,0
25089,1
25090,0
25091,0
25092,0
25093,0
25094,0
25095,0
25096,1
25097,1
25098,0
25099,1
25100,0
25101,0
25102,1
25103,0
25104,1
25105,1
25106,1
25107,0
25108,0
25109,1
25110,0
25111,0
25112,1
25113,0
25114,1
25115,0
25116,0
25117,1
25118,1
25119,0
25120,1
25121,0
25122,1
25123,1
25124,1
25125,0
25126,0
25127,0
25128,0
25129,1
25130,0
25131,0
25132,1
25133,0
25134,0
25135,0
25136,1
25137,0
25138,1
25139,0
25140,1
25141,1
25142,1
25143,1
25144,0
25145,1
25146,0
25147,0
25148,1
25149,1
25150,1
25151,1
25152,0
25153,1
25154,1
25155,0
25156,0
25157,0
25158,0
25159,0
25160,0
25161,0
25162,0
25163,0
25164,1
25165,0
25166,0
25167,1
25168,1
25169,0
25170,1
25171,1
25172,1
25173,1
25174,1
25175,1
25176,1
25177,1
25178,0
25179,1
25180,0
25181,1
25182,1
25183,0
25184,0
25185,1
25186,1
25187,0
25188,1
25189,0
25190,1
25191,0
25192,1
25193,0
25194,1
25195,0
25196,0
25197,1
25198,1
25199,0
25200,0
25201,1
25202,0
25203,0
25204,1
25205,0
25206,0
25207,0
25208,1
25209,1
25210,1
25211,0
25212,1
25213,0
25214,0
25215,1
25216,0
25217,1
25218,0
25219,1
25220,0
25221,0
25222,0
25223,0
25224,1
25225,0
25226,1
25227,0
25228,0
25229,1
25230,0
25231,0
25232,1
25233,1
25234,0
25235,1
25236,0
25237,1
25238,0
25239,1
25240,1
25241,0
25242,0
25243,1
25244,0
25245,0
25246,1
25247,1
25248,0
25249,1
25250,1
25251,0
25252,1
25253,0
25254,0
25255,1
25256,1
25257,0
25258,1
25259,1
25260,0
25261,0
25262,0
25263,1
25264,1
25265,1
25266,1
25267,1
25268,0
25269,0
25270,1
25271,0
25272,1
25273,1
25274,1
25275,1
25276,0
25277,0
25278,0
25279,0
25280,0
25281,0
25282,1
25283,0
25284,0
25285,1
25286,0
25287,1
25288,0
25289,1
25290,1
25291,1
25292,0
25293,1
25294,0
25295,1
25296,0
25297,1
25298,0
25299,0
25300,1
25301,0
25302,1
25303,0
25304,1
25305,0
25306,1
25307,1
25308,0
25309,1
25310,0
25311,0
25312,1
25313,0
25314,1
25315,1
25316,1
25317,1
25318,1
25319,1
25320,0
25321,0
25322,0
25323,0
25324,1
25325,1
25326,1
25327,1
25328,1
25329,1
25330,0
25331,0
25332,1
25333,0
25334,1
25335,0
25336,1
25337,0
25338,1
25339,0
25340,1
25341,0
25342,0
25343,0
25344,1
25345,1
25346,0
25347,1
25348,0
25349,1
25350,0
25351,1
25352,0
25353,1
25354,1
25355,1
25356,0
25357,1
25358,1
25359,0
25360,0
25361,1
25362,1
25363,1
25364,1
25365,0
25366,0
25367,1
25368,1
25369,0
25370,1
25371,1
25372,0
25373,1
25374,1
25375,0
25376,1
25377,1
25378,0
25379,0
25380,0
25381,0
25382,1
25383,1
25384,1
25385,1
25386,0
25387,0
25388,0
25389,1
25390,1
25391,1
25392,0
25393,0
25394,0
25395,0
25396,1
25397,0
25398,1
25399,1
25400,1
25401,0
25402,1
25403,0
25404,0
25405,1
25406,1
25407,0
25408,0
25409,1
25410,1
25411,0
25412,1
25413,1
25414,0
25415,0
25416,1
25417,1
25418,1
25419,0
25420,1
25421,0
25422,1
25423,1
25424,0
25425,0
25426,1
25427,0
25428,1
25429,0
25430,1
25431,1
25432,0
25433,0
25434,1
25435,0
25436,0
25437,1
25438,0
25439,0
25440,0
25441,1
25442,0
25443,1
25444,1
25445,0
25446,0
25447,1
25448,1
25449,1
25450,1
25451,0
25452,1
25453,0
25454,0
25455,1
25456,0
25457,1
25458,0
25459,0
25460,0
25461,0
25462,0
25463,0
25464,1
25465,1
25466,0
25467,1
25468,0
25469,0
25470,1
25471,0
25472,1
25473,1
25474,1
25475,0
25476,1
25477,1
25478,1
25479,0
25480,0
25481,1
25482,0
25483,0
25484,1
25485,1
25486,0
25487,1
25488,0
25489,0
25490,0
25491,0
25492,0
25493,1
25494,0
25495,1
25496,1
25497,1
25498,1
25499,1
25500,1
25501,0
25502,0
25503,0
25504,1
25505,0
25506,1
25507,1
25508,1
25509,1
25510,0
25511,1
25512,1
25513,1
25514,1
25515,0
25516,0
25517,1
25518,1
25519,0
25520,0
25521,1
25522,0
25523,0
25524,1
25525,0
25526,0
25527,0
25528,1
25529,1
25530,0
25531,0
25532,0
25533,1
25534,1
25535,1
25536,1
25537,0
25538,0
25539,1
25540,0
25541,0
25542,0
25543,0
25544,1
25545,0
25546,0
25547,0
25548,0
25549,0
25550,1
25551,1
25552,1
25553,0
25554,0
25555,1
25556,1
25557,1
25558,0
25559,1
25560,0
25561,1
25562,1
25563,0
25564,1
25565,0
25566,1
25567,1
25568,0
25569,1
25570,0
25571,1
25572,0
25573,1
25574,1
25575,1
25576,0
25577,0
25578,0
25579,1
25580,0
25581,0
25582,0
25583,1
25584,0
25585,0
25586,1
25587,1
25588,0
25589,0
25590,1
25591,0
25592,0
25593,1
25594,0
25595,1
25596,1
25597,1
25598,1
25599,1
25600,0
25601,1
25602,0
25603,1
25604,0
25605,0
25606,0
25607,1
25608,1
25609,1
25610,0
25611,0
25612,1
25613,0
25614,1
25615,1
25616,1
25617,1
25618,1
25619,1
25620,0
25621,0
25622,1
25623,0
25624,0
25625,1
25626,1
25627,1
25628,1
25629,0
25630,1
25631,0
25632,0
25633,1
25634,0
25635,0
25636,0
25637,0
25638,1
25639,1
25640,1
25641,0
25642,0
25643,0
25644,0
25645,1
25646,1
25647,0
25648,1
25649,1
25650,1
25651,0
25652,0
25653,1
25654,1
25655,0
25656,1
25657,0
25658,0
25659,0
25660,1
25661,1
25662,0
25663,0
25664,0
25665,1
25666,0
25667,0
25668,1
25669,1
25670,1
25671,1
25672,1
25673,1
25674,1
25675,1
25676,0
25677,0
25678,1
25679,1
25680,1
25681,1
25682,0
25683,1
25684,1
25685,1
25686,1
25687,0
25688,1
25689,1
25690,1
25691,1
25692,1
25693,1
25694,1
25695,1
25696,1
25697,0
25698,1
25699,0
25700,0
25701,1
25702,1
25703,1
25704,0
25705,1
25706,0
25707,0
25708,0
25709,0
25710,0
25711,0
25712,0
25713,0
25714,1
25715,0
25716,0
25717,0
25718,1
25719,1
25720,0
25721,1
25722,1
25723,0
25724,0
25725,1
25726,1
25727,0
25728,1
25729,1
25730,1
25731,0
25732,1
25733,0
25734,0
25735,1
25736,1
25737,1
25738,0
25739,0
25740,1
25741,0
25742,1
25743,0
25744,0
25745,1
25746,0
25747,0
25748,1
25749,1
25750,0
25751,1
25752,0
25753,1
25754,1
25755,0
25756,1
25757,0
25758,0
25759,1
25760,0
25761,1
25762,0
25763,0
25764,0
25765,1
25766,0
25767,0
25768,1
25769,1
25770,0
25771,1
25772,1
25773,0
25774,0
25775,1
25776,1
25777,1
25778,0
25779,1
25780,0
25781,1
25782,1
25783,1
25784,1
25785,1
25786,1
25787,0
25788,1
25789,1
25790,0
25791,1
25792,1
25793,1
25794,0
25795,0
25796,1
25797,1
25798,0
25799,0
25800,0
25801,0
25802,1
25803,0
25804,1
25805,1
25806,1
25807,0
25808,0
25809,1
25810,1
25811,0
25812,1
25813,1
25814,1
25815,0
25816,0
25817,1
25818,1
25819,0
25820,0
25821,1
25822,0
25823,1
25824,0
25825,1
25826,1
25827,0
25828,1
25829,0
25830,1
25831,1
25832,0
25833,1
25834,0
25835,1
25836,0
25837,0
25838,0
25839,1
25840,1
25841,0
25842,0
25843,0
25844,0
25845,1
25846,1
25847,0
25848,0
25849,0
25850,0
25851,0
25852,1
25853,0
25854,1
25855,0
25856,1
25857,0
25858,1
25859,1
25860,1
25861,1
25862,1
25863,0
25864,1
25865,0
25866,1
25867,0
25868,1
25869,1
25870,0
25871,0
25872,1
25873,0
25874,0
25875,0
25876,0
25877,0
25878,0
25879,1
25880,1
25881,1
25882,1
25883,1
25884,0
25885,1
25886,0
25887,1
25888,0
25889,1
25890,0
25891,1
25892,1
25893,1
25894,1
25895,0
25896,0
25897,1
25898,1
25899,0
25900,0
25901,1
25902,1
25903,1
25904,1
25905,1
25906,1
25907,0
25908,0
25909,0
25910,1
25911,0
25912,0
25913,1
25914,1
25915,1
25916,1
25917,1
25918,1
25919,1
25920,1
25921,0
25922,0
25923,1
25924,1
25925,1
25926,0
25927,1
25928,1
25929,0
25930,0
25931,1
25932,0
25933,1
25934,1
25935,1
25936,1
25937,1
25938,0
25939,1
25940,0
25941,1
25942,1
25943,1
25944,1
25945,0
25946,0
25947,1
25948,0
25949,0
25950,1
25951,1
25952,0
25953,0
25954,0
25955,1
25956,0
25957,0
25958,0
25959,0
25960,1
25961,0
25962,0
25963,0
25964,0
25965,0
25966,0
25967,1
25968,1
25969,0
25970,1
25971,1
25972,0
25973,0
25974,1
25975,0
25976,1
25977,1
25978,0
25979,0
25980,1
25981,1
25982,1
25983,1
25984,0
25985,1
25986,0
25987,1
25988,0
25989,0
25990,0
25991,0
25992,0
25993,0
25994,1
25995,0
25996,0
25997,1
25998,0
25999,0
26000,0
26001,1
26002,1
26003,0
26004,1
26005,1
26006,0
26007,0
26008,0
26009,0
26010,1
26011,0
26012,1
26013,1
26014,1
26015,1
26016,0
26017,1
26018,0
26019,1
26020,0
26021,1
26022,1
26023,1
26024,1
26025,0
26026,1
26027,1
26028,0
26029,0
26030,0
26031,1
26032,1
26033,1
26034,1
26035,0
26036,0
26037,1
26038,1
26039,1
26040,1
26041,1
26042,1
26043,0
26044,0
26045,1
26046,0
26047,0
26048,1
26049,1
26050,0
26051,1
26052,1
26053,0
26054,0
26055,0
26056,1
26057,1
26058,1
26059,1
26060,1
26061,1
26062,0
26063,1
26064,0
26065,1
26066,0
26067,0
26068,1
26069,1
26070,0
26071,1
26072,1
26073,1
26074,1
26075,0
26076,1
26077,1
26078,0
26079,1
26080,1
26081,0
26082,1
26083,0
26084,0
26085,1
26086,1
26087,0
26088,0
26089,0
26090,0
26091,0
26092,1
26093,1
26094,1
26095,1
26096,1
26097,1
26098,0
26099,1
26100,1
26101,0
26102,0
26103,0
26104,0
26105,0
26106,0
26107,0
26108,1
26109,0
26110,1
26111,0
26112,1
26113,0
26114,0
26115,1
26116,0
26117,1
26118,0
26119,0
26120,1
26121,1
26122,1
26123,0
26124,0
26125,1
26126,0
26127,1
26128,0
26129,1
26130,0
26131,1
26132,1
26133,0
26134,0
26135,1
26136,0
26137,1
26138,1
26139,1
26140,1
26141,1
26142,0
26143,1
26144,1
26145,1
26146,1
26147,1
26148,1
26149,1
26150,0
26151,0
26152,1
26153,1
26154,0
26155,0
26156,1
26157,1
26158,1
26159,0
26160,0
26161,0
26162,0
26163,1
26164,0
26165,1
26166,0
26167,0
26168,1
26169,1
26170,0
26171,0
26172,1
26173,0
26174,1
26175,0
26176,1
26177,1
26178,0
26179,0
26180,0
26181,1
26182,1
26183,1
26184,0
26185,0
26186,1
26187,1
26188,0
26189,0
26190,0
26191,0
26192,1
26193,0
26194,1
26195,1
26196,0
26197,0
26198,0
26199,0
26200,0
26201,0
26202,0
26203,0
26204,0
26205,0
26206,1
26207,0
26208,0
26209,1
26210,0
26211,0
26212,0
26213,1
26214,1
26215,0
26216,1
26217,1
26218,1
26219,1
26220,1
26221,0
26222,0
26223,1
26224,1
26225,1
26226,1
26227,1
26228,0
26229,0
26230,1
26231,1
26232,1
26233,0
26234,0
26235,0
26236,1
26237,1
26238,1
26239,1
26240,1
26241,0
26242,0
26243,1
26244,0
26245,1
26246,0
26247,0
26248,0
26249,0
26250,0
26251,1
26252,0
26253,1
26254,1
26255,1
26256,1
26257,1
26258,0
26259,0
26260,1
26261,0
26262,1
26263,1
26264,1
26265,1
26266,1
26267,1
26268,1
26269,0
26270,1
26271,1
26272,1
26273,0
26274,0
26275,0
26276,1
26277,0
26278,0
26279,0
26280,0
26281,0
26282,0
26283,0
26284,1
26285,1
26286,1
26287,0
26288,0
26289,0
26290,0
26291,0
26292,1
26293,0
26294,0
26295,0
26296,1
26297,0
26298,0
26299,1
26300,1
26301,1
26302,0
26303,0
26304,1
26305,1
26306,0
26307,1
26308,1
26309,0
26310,0
26311,1
26312,0
26313,0
26314,1
26315,1
26316,1
26317,1
26318,1
26319,1
26320,1
26321,0
26322,0
26323,0
26324,0
26325,1
26326,0
26327,1
26328,0
26329,1
26330,1
26331,1
26332,0
26333,0
26334,0
26335,1
26336,1
26337,1
26338,1
26339,1
26340,0
26341,0
26342,1
26343,0
26344,0
26345,1
26346,0
26347,0
26348,0
26349,0
26350,1
26351,0
26352,1
26353,1
26354,0
26355,0
26356,0
26357,0
26358,0
26359,1
26360,1
26361,1
26362,0
26363,0
26364,1
26365,0
26366,0
26367,0
26368,0
26369,0
26370,0
26371,0
26372,0
26373,1
26374,1
26375,0
26376,1
26377,0
26378,1
26379,0
26380,0
26381,0
26382,0
26383,1
26384,0
26385,0
26386,0
26387,1
26388,0
26389,1
26390,1
26391,1
26392,0
26393,1
26394,0
26395,0
26396,1
26397,1
26398,0
26399,1
26400,1
26401,1
26402,1
26403,0
26404,0
26405,0
26406,1
26407,0
26408,1
26409,1
26410,0
26411,1
26412,1
26413,0
26414,1
26415,1
26416,1
26417,1
26418,0
26419,0
26420,0
26421,0
26422,1
26423,0
26424,1
26425,1
26426,1
26427,1
26428,0
26429,0
26430,1
26431,0
26432,1
26433,0
26434,1
26435,0
26436,1
26437,0
26438,1
26439,0
26440,1
26441,0
26442,1
26443,0
26444,0
26445,1
26446,0
26447,0
26448,1
26449,0
26450,0
26451,0
26452,0
26453,1
26454,1
26455,1
26456,1
26457,1
26458,0
26459,0
26460,1
26461,0
26462,1
26463,1
26464,0
26465,1
26466,0
26467,1
26468,1
26469,0
26470,0
26471,1
26472,0
26473,1
26474,0
26475,1
26476,0
26477,1
26478,1
26479,0
26480,0
26481,0
26482,0
26483,1
26484,1
26485,1
26486,0
26487,0
26488,1
26489,1
26490,1
26491,0
26492,1
26493,1
26494,1
26495,1
26496,1
26497,1
26498,0
26499,1
26500,0
26501,0
26502,1
26503,0
26504,0
26505,0
26506,1
26507,1
26508,1
26509,1
26510,0
26511,0
26512,0
26513,1
26514,0
26515,1
26516,1
26517,1
26518,1
26519,0
26520,0
26521,0
26522,0
26523,0
26524,1
26525,0
26526,1
26527,0
26528,0
26529,0
26530,0
26531,0
26532,1
26533,0
26534,0
26535,0
26536,0
26537,1
26538,1
26539,1
26540,1
26541,0
26542,0
26543,1
26544,0
26545,0
26546,0
26547,0
26548,0
26549,0
26550,0
26551,0
26552,0
26553,0
26554,1
26555,0
26556,0
26557,1
26558,1
26559,0
26560,0
26561,0
26562,1
26563,0
26564,1
26565,1
26566,1
26567,1
26568,1
26569,0
26570,0
26571,1
26572,0
26573,1
26574,1
26575,1
26576,0
26577,1
26578,0
26579,0
26580,1
26581,1
26582,1
26583,1
26584,0
26585,1
26586,1
26587,1
26588,0
26589,0
26590,1
26591,1
26592,0
26593,1
26594,1
26595,0
26596,0
26597,1
26598,0
26599,0
26600,1
26601,1
26602,1
26603,0
26604,0
26605,0
26606,1
26607,1
26608,1
26609,1
26610,1
26611,0
26612,0
26613,1
26614,0
26615,1
26616,1
26617,1
26618,1
26619,1
26620,0
26621,1
26622,1
26623,1
26624,1
26625,0
26626,1
26627,1
26628,1
26629,1
26630,0
26631,1
26632,0
26633,0
26634,0
26635,1
26636,0
26637,1
26638,0
26639,1
26640,1
26641,1
26642,0
26643,1
26644,1
26645,0
26646,1
26647,1
26648,0
26649,1
26650,0
26651,0
26652,0
26653,0
26654,1
26655,0
26656,1
26657,1
26658,0
26659,1
26660,1
26661,0
26662,1
26663,0
26664,0
26665,1
26666,0
26667,1
26668,0
26669,1
26670,1
26671,1
26672,0
26673,1
26674,0
26675,1
26676,1
26677,0
26678,1
26679,0
26680,1
26681,0
26682,1
26683,0
26684,0
26685,0
26686,1
26687,1
26688,1
26689,1
26690,1
26691,1
26692,0
26693,0
26694,0
26695,0
26696,0
26697,1
26698,1
26699,0
26700,0
26701,0
26702,1
26703,0
26704,0
26705,0
26706,1
26707,1
26708,1
26709,1
26710,1
26711,0
26712,0
26713,0
26714,0
26715,0
26716,1
26717,0
26718,0
26719,0
26720,0
26721,1
26722,1
26723,0
26724,0
26725,1
26726,1
26727,1
26728,0
26729,1
26730,1
26731,0
26732,1
26733,1
26734,0
26735,0
26736,1
26737,1
26738,0
26739,1
26740,1
26741,0
26742,0
26743,0
26744,0
26745,1
26746,1
26747,1
26748,0
26749,0
26750,0
26751,0
26752,0
26753,0
26754,0
26755,1
26756,0
26757,1
26758,0
26759,0
26760,1
26761,0
26762,1
26763,1
26764,1
26765,0
26766,0
26767,0
26768,1
26769,1
26770,0
26771,0
26772,1
26773,1
26774,1
26775,1
26776,1
26777,1
26778,0
26779,1
26780,0
26781,0
26782,0
26783,1
26784,1
26785,1
26786,1
26787,1
26788,1
26789,0
26790,0
26791,0
26792,0
26793,0
26794,0
26795,1
26796,1
26797,1
26798,1
26799,0
26800,0
26801,1
26802,0
26803,0
26804,1
26805,0
26806,0
26807,1
26808,0
26809,1
26810,1
26811,0
26812,0
26813,1
26814,1
26815,0
26816,1
26817,1
26818,0
26819,1
26820,1
26821,1
26822,1
26823,1
26824,0
26825,0
26826,0
26827,0
26828,0
26829,1
26830,1
26831,1
26832,1
26833,0
26834,0
26835,0
26836,1
26837,1
26838,1
26839,0
26840,1
26841,1
